X 388 vars=V0:332,V2:476,V4:652,V6:189,V6:518,V7:294,V9:438,V10:398,V10:582,V11:358 unsat=C0:221,C0:477
X 389 vars=V0:332,V2:508,V4:188,V7:294,V8:254,V8:438,V9:214,V10:374,V10:429,V11:150 unsat=C2:461,C2:717
X 390 vars=V0:332,V2:580,V4:348,V6:262,V8:126,V9:149,V9:158,V10:278,V11:46,V11:566 unsat=C1:277,C1:405
X 391 vars=V0:332,V2:732,V4:652,V6:445,V6:478,V7:758,V8:462,V8:670,V9:678,V11:358 unsat=C2:29,C2:541
X 392 vars=V0:338,V6:612,V6:748,V7:644,V8:20,V8:172,V9:532,V10:364,V11:92,V11:300 unsat=C0:68,C0:563
X 393 vars=V0:340,V2:20,V4:164,V6:470,V6:654,V7:430,V8:69,V8:590,V9:366,V11:510 unsat=C1:101,C1:357
X 394 vars=V0:340,V2:20,V4:420,V7:430,V8:325,V8:550,V9:62,V10:534,V10:742,V11:750 unsat=C0:421,C0:677
X 395 vars=V0:340,V2:108,V4:92,V6:654,V7:293,V7:686,V8:38,V9:326,V9:574,V10:22 unsat=C0:421,C0:549
X 396 vars=V0:340,V2:228,V4:404,V6:133,V6:142,V7:430,V9:62,V10:534,V10:718,V11:750 unsat=C0:421,C0:677
X 397 vars=V0:340,V2:260,V4:196,V6:662,V6:710,V7:670,V9:606,V10:629,V10:726,V11:750 unsat=C1:213,C1:725
X 398 vars=V0:340,V2:324,V4:60,V6:654,V7:430,V7:678,V8:638,V10:758,V11:205,V11:534 unsat=C2:333,C2:461
X 399 vars=V0:340,V2:332,V4:356,V6:654,V8:262,V9:93,V9:550,V10:670,V11:182,V11:702 unsat=C1:221,C1:349
X 400 vars=V0:340,V2:484,V4:404,V6:102,V6:389,V7:126,V8:38,V8:86,V9:46,V11:750 unsat=C2:485,C2:741
X 401 vars=V0:340,V2:516,V4:708,V7:430,V8:62,V8:646,V9:350,V10:510,V10:629,V11:542 unsat=C2:405,C2:661
X 402 vars=V0:348,V2:84,V4:364,V6:278,V8:398,V9:37,V9:174,V10:294,V11:70,V11:318 unsat=C1:165,C1:293
X 403 vars=V0:348,V2:236,V4:156,V6:333,V6:494,V7:262,V8:174,V8:478,V9:182,V11:374 unsat=C2:429,C2:685
X 404 vars=V0:348,V2:268,V4:716,V6:78,V6:286,V7:294,V9:742,V10:61,V10:94,V11:374 unsat=C1:157,C1:413
X 405 vars=V0:348,V2:332,V4:580,V6:278,V7:46,V7:566,V8:262,V10:126,V11:149,V11:158 unsat=C2:277,C2:405
X 406 vars=V0:348,V2:524,V4:460,V7:566,V8:270,V8:454,V9:486,V10:61,V10:646,V11:166 unsat=C2:349,C2:605
X 407 vars=V0:348,V2:540,V4:172,V6:94,V6:278,V7:566,V8:269,V8:726,V9:758,V11:646 unsat=C1:45,C1:301
X 408 vars=V0:348,V2:540,V4:428,V7:566,V8:525,V8:686,V9:454,V10:366,V10:670,V11:374 unsat=C0:109,C0:621
X 409 vars=V0:348,V2:628,V4:612,V6:278,V7:54,V7:493,V8:174,V9:198,V9:718,V10:158 unsat=C0:621,C0:749
X 410 vars=V0:348,V2:748,V4:156,V6:77,V6:534,V7:566,V9:454,V10:86,V10:670,V11:374 unsat=C0:109,C0:621
X 411 vars=V0:356,V2:276,V4:468,V6:214,V6:678,V7:686,V9:110,V10:230,V10:261,V11:766 unsat=C1:357,C1:613
X 412 vars=V0:356,V2:292,V4:180,V6:486,V6:670,V7:702,V8:94,V8:469,V9:382,V11:14 unsat=C1:245,C1:757
X 413 vars=V0:356,V2:292,V4:436,V7:702,V8:54,V8:725,V9:78,V10:38,V10:758,V11:766 unsat=C0:53,C0:309
X 414 vars=V0:356,V2:340,V4:332,V6:670,V7:182,V7:702,V8:654,V10:262,V11:93,V11:550 unsat=C2:221,C2:349
X 415 vars=V0:356,V2:380,V4:364,V6:670,V7:190,V7:693,V8:310,V9:342,V9:590,V10:294 unsat=C0:53,C0:181
X 416 vars=V0:356,V2:500,V4:676,V6:21,V6:158,V7:702,V9:78,V10:38,V10:222,V11:766 unsat=C0:53,C0:309
X 417 vars=V0:356,V2:532,V4:212,V7:702,V8:78,V8:662,V9:622,V10:14,V10:261,V11:558 unsat=C2:293,C2:549
X 418 vars=V0:356,V2:604,V4:372,V6:670,V8:534,V9:566,V9:749,V10:686,V11:206,V11:454 unsat=C1:109,C1:237
X 419 vars=V0:356,V2:756,V4:676,V6:118,V6:277,V7:398,V8:102,V8:310,V9:318,V11:766 unsat=C2:373,C2:629
X 420 vars=V0:362,V6:252,V6:388,V7:284,V8:428,V8:580,V9:172,V10:4,V11:500,V11:708 unsat=C0:395,C0:476
X 421 vars=V0:364,V2:44,V4:188,V6:110,V6:294,V7:70,V8:230,V8:669,V9:6,V11:150 unsat=C1:189,C1:701
X 422 vars=V0:364,V2:44,V4:444,V7:70,V8:157,V8:190,V9:470,V10:174,V10:382,V11:390 unsat=C0:253,C0:509
X 423 vars=V0:364,V2:132,V4:116,V6:294,V7:125,V7:326,V8:446,V9:214,V9:734,V10:430 unsat=C0:253,C0:381
X 424 vars=V0:364,V2:252,V4:428,V6:550,V6:733,V7:70,V9:470,V10:174,V10:358,V11:390 unsat=C0:253,C0:509
X 425 vars=V0:364,V2:284,V4:220,V6:302,V6:350,V7:310,V9:246,V10:366,V10:461,V11:390 unsat=C1:45,C1:557
X 426 vars=V0:364,V2:348,V4:84,V6:294,V7:70,V7:318,V8:278,V10:398,V11:37,V11:174 unsat=C2:165,C2:293
X 427 vars=V0:364,V2:356,V4:380,V6:294,V8:670,V9:190,V9:693,V10:310,V11:342,V11:590 unsat=C1:53,C1:181
X 428 vars=V0:364,V2:508,V4:428,V6:221,V6:510,V7:534,V8:446,V8:494,V9:454,V11:390 unsat=C2:317,C2:573
X 429 vars=V0:364,V2:540,V4:732,V7:70,V8:286,V8:470,V9:758,V10:150,V10:461,V11:182 unsat=C2:237,C2:493
X 430 vars=V0:372,V2:4,V4:180,V6:174,V6:677,V7:206,V9:94,V10:310,V10:494,V11:14 unsat=C0:453,C0:709
X 431 vars=V0:372,V2:108,V4:388,V6:686,V8:38,V9:582,V9:637,V10:702,V11:478,V11:726 unsat=C1:125,C1:765
X 432 vars=V0:372,V2:260,V4:180,V6:134,V6:165,V7:670,V8:118,V8:582,V9:590,V11:14 unsat=C2:261,C2:517
X 433 vars=V0:372,V2:292,V4:740,V6:486,V6:694,V7:702,V9:382,V10:502,V10:661,V11:14 unsat=C1:245,C1:757
X 434 vars=V0:372,V2:356,V4:604,V6:686,V7:206,V7:454,V8:670,V10:534,V11:566,V11:749 unsat=C2:109,C2:237
X 435 vars=V0:372,V2:548,V4:484,V7:206,V8:94,V8:678,V9:126,V10:286,V10:661,V11:574 unsat=C2:181,C2:437
X 436 vars=V0:372,V2:564,V4:196,V6:502,V6:686,V7:206,V8:101,V8:366,V9:398,V11:286 unsat=C1:133,C1:645
X 437 vars=V0:372,V2:564,V4:452,V7:206,V8:326,V8:357,V9:94,V10:6,V10:310,V11:14 unsat=C0:453,C0:709
X 438 vars=V0:372,V2:652,V4:636,V6:686,V7:325,V7:462,V8:582,V9:358,V9:606,V10:566 unsat=C0:453,C0:581
X 439 vars=V0:380,V2:12,V4:700,V6:109,V6:526,V7:38,V8:510,V8:718,V9:726,V11:406 unsat=C2:205,C2:461
X 440 vars=V0:380,V2:300,V4:492,V6:318,V6:622,V7:326,V9:518,V10:93,V10:638,V11:406 unsat=C1:189,C1:445
X 441 vars=V0:380,V2:316,V4:204,V6:126,V6:310,V7:342,V8:301,V8:502,V9:22,V11:422 unsat=C1:77,C1:589
X 442 vars=V0:380,V2:316,V4:460,V7:342,V8:462,V8:557,V9:486,V10:398,V10:446,V11:406 unsat=C0:141,C0:653
X 443 vars=V0:380,V2:364,V4:356,V6:310,V7:342,V7:590,V8:294,V10:670,V11:190,V11:693 unsat=C2:53,C2:181
X 444 vars=V0:380,V2:404,V4:388,V6:310,V7:525,V7:598,V8:718,V9:230,V9:750,V10:702 unsat=C0:13,C0:653
X 445 vars=V0:380,V2:524,V4:700,V6:566,V6:621,V7:342,V9:486,V10:446,V10:630,V11:406 unsat=C0:141,C0:653
X 446 vars=V0:380,V2:556,V4:236,V7:342,V8:302,V8:486,V9:262,V10:93,V10:422,V11:198 unsat=C2:125,C2:381
X 447 vars=V0:380,V2:628,V4:396,V6:310,V8:174,V9:206,V9:581,V10:326,V11:94,V11:614 unsat=C1:69,C1:709
X 448 vars=V0:386,V6:28,V6:660,V7:692,V8:68,V8:220,V9:580,V10:412,V11:140,V11:348 unsat=C0:116,C0:227
X 449 vars=V0:388,V2:68,V4:212,V6:518,V6:702,V7:478,V8:501,V8:638,V9:414,V11:558 unsat=C1:21,C1:533
X 450 vars=V0:388,V2:68,V4:468,V7:478,V8:598,V8:757,V9:110,V10:22,V10:582,V11:30 unsat=C0:85,C0:341
X 451 vars=V0:388,V2:156,V4:140,V6:702,V7:725,V7:734,V8:86,V9:374,V9:622,V10:70 unsat=C0:85,C0:213
X 452 vars=V0:388,V2:276,V4:452,V6:190,V6:565,V7:478,V9:110,V10:582,V10:766,V11:30 unsat=C0:85,C0:341
X 453 vars=V0:388,V2:308,V4:244,V6:710,V6:758,V7:718,V9:654,V10:6,V10:293,V11:30 unsat=C1:389,C1:645
X 454 vars=V0:388,V2:372,V4:108,V6:702,V7:478,V7:726,V8:686,V10:38,V11:582,V11:637 unsat=C2:125,C2:765
X 455 vars=V0:388,V2:380,V4:404,V6:702,V8:310,V9:525,V9:598,V10:718,V11:230,V11:750 unsat=C1:13,C1:653
X 456 vars=V0:388,V2:532,V4:452,V6:53,V6:150,V7:174,V8:86,V8:134,V9:94,V11:30 unsat=C2:149,C2:405
X 457 vars=V0:388,V2:564,V4:756,V7:478,V8:110,V8:694,V9:398,V10:293,V10:558,V11:590 unsat=C2:69,C2:325
X 458 vars=V0:396,V2:28,V4:204,V6:509,V6:582,V7:614,V9:502,V10:134,V10:718,V11:422 unsat=C0:285,C0:541
X 459 vars=V0:396,V2:132,V4:412,V6:326,V8:446,V9:222,V9:469,V10:342,V11:118,V11:366 unsat=C1:597,C1:725
X 460 vars=V0:396,V2:284,V4:204,V6:542,V6:765,V7:310,V8:222,V8:526,V9:230,V11:422 unsat=C2:93,C2:349
X 461 vars=V0:396,V2:316,V4:764,V6:126,V6:334,V7:342,V9:22,V10:142,V10:493,V11:422 unsat=C1:77,C1:589
X 462 vars=V0:396,V2:380,V4:628,V6:326,V7:94,V7:614,V8:310,V10:174,V11:206,V11:581 unsat=C2:69,C2:709
X 463 vars=V0:396,V2:572,V4:508,V7:614,V8:318,V8:502,V9:534,V10:493,V10:694,V11:214 unsat=C2:13,C2:269
X 464 vars=V0:396,V2:588,V4:220,V6:142,V6:326,V7:614,V8:6,V8:701,V9:38,V11:694 unsat=C1:477,C1:733
X 465 vars=V0:396,V2:588,V4:476,V7:614,V8:189,V8:734,V9:502,V10:414,V10:718,V11:422 unsat=C0:285,C0:541
X 466 vars=V0:396,V2:676,V4:660,V6:326,V7:102,V7:157,V8:222,V9:246,V9:766,V10:206 unsat=C0:285,C0:413
X 467 vars=V0:404,V2:36,V4:724,V6:166,V6:709,V7:446,V8:150,V8:358,V9:366,V11:46 unsat=C2:37,C2:293
X 468 vars=V0:404,V2:324,V4:516,V6:262,V6:726,V7:734,V9:158,V10:278,V10:693,V11:46 unsat=C1:21,C1:277
X 469 vars=V0:404,V2:340,V4:228,V6:534,V6:718,V7:750,V8:133,V8:142,V9:430,V11:62 unsat=C1:421,C1:677
X 470 vars=V0:404,V2:340,V4:484,V7:750,V8:102,V8:389,V9:126,V10:38,V10:86,V11:46 unsat=C0:485,C0:741
X 471 vars=V0:404,V2:388,V4:380,V6:718,V7:230,V7:750,V8:702,V10:310,V11:525,V11:598 unsat=C2:13,C2:653
X 472 vars=V0:404,V2:428,V4:412,V6:718,V7:238,V7:357,V8:358,V9:390,V9:638,V10:342 unsat=C0:485,C0:613
X 473 vars=V0:404,V2:548,V4:724,V6:206,V6:453,V7:750,V9:126,V10:86,V10:270,V11:46 unsat=C0:485,C0:741
X 474 vars=V0:404,V2:580,V4:260,V7:750,V8:126,V8:710,V9:670,V10:62,V10:693,V11:606 unsat=C2:213,C2:725
X 475 vars=V0:404,V2:652,V4:420,V6:718,V8:582,V9:413,V9:614,V10:734,V11:254,V11:502 unsat=C1:541,C1:669
X 476 vars=V0:410,V6:300,V6:436,V7:332,V8:476,V8:628,V9:220,V10:52,V11:548,V11:756 unsat=C0:59,C0:524
X 477 vars=V0:412,V2:92,V4:236,V6:158,V6:342,V7:118,V8:278,V8:333,V9:54,V11:198 unsat=C1:365,C1:621
X 478 vars=V0:412,V2:92,V4:492,V7:118,V8:238,V8:589,V9:518,V10:222,V10:430,V11:438 unsat=C0:173,C0:685
X 479 vars=V0:412,V2:180,V4:164,V6:342,V7:374,V7:557,V8:494,V9:14,V9:262,V10:478 unsat=C0:45,C0:685
X 480 vars=V0:412,V2:300,V4:476,V6:397,V6:598,V7:118,V9:518,V10:222,V10:406,V11:438 unsat=C0:173,C0:685
X 481 vars=V0:412,V2:332,V4:268,V6:350,V6:398,V7:358,V9:294,V10:125,V10:414,V11:438 unsat=C1:221,C1:477
X 482 vars=V0:412,V2:396,V4:132,V6:342,V7:118,V7:366,V8:326,V10:446,V11:222,V11:469 unsat=C2:597,C2:725
X 483 vars=V0:412,V2:404,V4:428,V6:342,V8:718,V9:238,V9:357,V10:358,V11:390,V11:638 unsat=C1:485,C1:613
X 484 vars=V0:412,V2:556,V4:476,V6:558,V6:653,V7:582,V8:494,V8:542,V9:502,V11:438 unsat=C2:237,C2:749
X 485 vars=V0:412,V2:588,V4:12,V7:118,V8:334,V8:518,V9:38,V10:125,V10:198,V11:230 unsat=C2:157,C2:669
X 486 vars=V0:420,V2:52,V4:228,V6:222,V6:341,V7:254,V9:142,V10:358,V10:542,V11:62 unsat=C0:117,C0:373
X 487 vars=V0:420,V2:156,V4:436,V6:734,V8:86,V9:301,V9:630,V10:750,V11:6,V11:526 unsat=C1:429,C1:557
X 488 vars=V0:420,V2:308,V4:228,V6:182,V6:597,V7:718,V8:166,V8:630,V9:638,V11:62 unsat=C2:181,C2:693
X 489 vars=V0:420,V2:340,V4:20,V6:534,V6:742,V7:750,V9:430,V10:325,V10:550,V11:62 unsat=C1:421,C1:677
X 490 vars=V0:420,V2:404,V4:652,V6:734,V7:254,V7:502,V8:718,V10:582,V11:413,V11:614 unsat=C2:541,C2:669
X 491 vars=V0:420,V2:596,V4:532,V7:254,V8:142,V8:726,V9:174,V10:325,V10:334,V11:622 unsat=C2:101,C2:613
X 492 vars=V0:420,V2:612,V4:244,V6:550,V6:734,V7:254,V8:414,V8:533,V9:446,V11:334 unsat=C1:309,C1:565
X 493 vars=V0:420,V2:612,V4:500,V7:254,V8:21,V8:374,V9:142,V10:54,V10:358,V11:62 unsat=C0:117,C0:373
X 494 vars=V0:420,V2:700,V4:684,V6:734,V7:510,V7:757,V8:630,V9:406,V9:654,V10:614 unsat=C0:117,C0:245
X 495 vars=V0:428,V2:60,V4:748,V6:541,V6:574,V7:86,V8:558,V8:766,V9:6,V11:454 unsat=C2:125,C2:637
X 496 vars=V0:428,V2:348,V4:540,V6:366,V6:670,V7:374,V9:566,V10:525,V10:686,V11:454 unsat=C1:109,C1:621
X 497 vars=V0:428,V2:364,V4:252,V6:174,V6:358,V7:390,V8:550,V8:733,V9:70,V11:470 unsat=C1:253,C1:509
X 498 vars=V0:428,V2:364,V4:508,V7:390,V8:221,V8:510,V9:534,V10:446,V10:494,V11:454 unsat=C0:317,C0:573
X 499 vars=V0:428,V2:412,V4:404,V6:358,V7:390,V7:638,V8:342,V10:718,V11:238,V11:357 unsat=C2:485,C2:613
X 500 vars=V0:428,V2:452,V4:436,V6:358,V7:189,V7:646,V8:766,V9:30,V9:278,V10:750 unsat=C0:317,C0:445
X 501 vars=V0:428,V2:572,V4:748,V6:285,V6:614,V7:390,V9:534,V10:494,V10:678,V11:454 unsat=C0:317,C0:573
X 502 vars=V0:428,V2:604,V4:284,V7:390,V8:350,V8:534,V9:310,V10:470,V10:525,V11:246 unsat=C2:45,C2:557
X 503 vars=V0:428,V2:676,V4:444,V6:358,V8:222,V9:245,V9:254,V10:374,V11:142,V11:662 unsat=C1:373,C1:501
X 504 vars=V0:434,V6:76,V6:708,V7:740,V8:116,V8:268,V9:628,V10:460,V11:188,V11:396 unsat=C0:164,C0:659
X 505 vars=V0:436,V2:116,V4:260,V6:566,V6:750,V7:526,V8:165,V8:686,V9:462,V11:606 unsat=C1:197,C1:453
X 506 vars=V0:436,V2:116,V4:516,V7:526,V8:421,V8:646,V9:158,V10:70,V10:630,V11:78 unsat=C0:5,C0:517
X 507 vars=V0:436,V2:204,V4:188,V6:750,V7:14,V7:389,V8:134,V9:422,V9:670,V10:118 unsat=C0:517,C0:645
X 508 vars=V0:436,V2:324,V4:500,V6:229,V6:238,V7:526,V9:158,V10:46,V10:630,V11:78 unsat=C0:5,C0:517
X 509 vars=V0:436,V2:356,V4:292,V6:38,V6:758,V7:766,V9:702,V10:54,V10:725,V11:78 unsat=C1:53,C1:309
X 510 vars=V0:436,V2:420,V4:156,V6:750,V7:6,V7:526,V8:734,V10:86,V11:301,V11:630 unsat=C2:429,C2:557
X 511 vars=V0:436,V2:428,V4:452,V6:750,V8:358,V9:189,V9:646,V10:766,V11:30,V11:278 unsat=C1:317,C1:445
X 512 vars=V0:436,V2:580,V4:500,V6:198,V6:485,V7:222,V8:134,V8:182,V9:142,V11:78 unsat=C2:69,C2:581
X 513 vars=V0:436,V2:612,V4:36,V7:526,V8:158,V8:742,V9:446,V10:606,V10:725,V11:638 unsat=C2:501,C2:757
X 514 vars=V0:444,V2:76,V4:252,V6:173,V6:630,V7:662,V9:550,V10:182,V10:766,V11:470 unsat=C0:205,C0:717
X 515 vars=V0:444,V2:180,V4:460,V6:374,V8:494,V9:133,V9:270,V10:390,V11:166,V11:414 unsat=C1:261,C1:389
X 516 vars=V0:444,V2:332,V4:252,V6:429,V6:590,V7:358,V8:270,V8:574,V9:278,V11:470 unsat=C2:13,C2:525
X 517 vars=V0:444,V2:364,V4:44,V6:174,V6:382,V7:390,V9:70,V10:157,V10:190,V11:470 unsat=C1:253,C1:509
X 518 vars=V0:444,V2:428,V4:676,V6:374,V7:142,V7:662,V8:358,V10:222,V11:245,V11:254 unsat=C2:373,C2:501
X 519 vars=V0:444,V2:620,V4:556,V7:662,V8:366,V8:550,V9:582,V10:157,V10:742,V11:262 unsat=C2:445,C2:701
X 520 vars=V0:444,V2:636,V4:268,V6:190,V6:374,V7:662,V8:54,V8:365,V9:86,V11:742 unsat=C1:141,C1:397
X 521 vars=V0:444,V2:636,V4:524,V7:662,V8:14,V8:621,V9:550,V10:462,V10:766,V11:470 unsat=C0:205,C0:717
X 522 vars=V0:444,V2:724,V4:708,V6:374,V7:150,V7:589,V8:270,V9:46,V9:294,V10:254 unsat=C0:77,C0:717
X 523 vars=V0:452,V2:84,V4:4,V6:214,V6:373,V7:494,V8:198,V8:406,V9:414,V11:94 unsat=C2:469,C2:725
X 524 vars=V0:452,V2:372,V4:564,V6:6,V6:310,V7:14,V9:206,V10:326,V10:357,V11:94 unsat=C1:453,C1:709
X 525 vars=V0:452,V2:388,V4:276,V6:582,V6:766,V7:30,V8:190,V8:565,V9:478,V11:110 unsat=C1:85,C1:341
X 526 vars=V0:452,V2:388,V4:532,V7:30,V8:53,V8:150,V9:174,V10:86,V10:134,V11:94 unsat=C0:149,C0:405
X 527 vars=V0:452,V2:436,V4:428,V6:766,V7:30,V7:278,V8:750,V10:358,V11:189,V11:646 unsat=C2:317,C2:445
X 528 vars=V0:452,V2:476,V4:460,V6:766,V7:21,V7:286,V8:406,V9:438,V9:686,V10:390 unsat=C0:149,C0:277
X 529 vars=V0:452,V2:596,V4:4,V6:117,V6:254,V7:30,V9:174,V10:134,V10:318,V11:94 unsat=C0:149,C0:405
X 530 vars=V0:452,V2:628,V4:308,V7:30,V8:174,V8:758,V9:718,V10:110,V10:357,V11:654 unsat=C2:389,C2:645
X 531 vars=V0:452,V2:700,V4:468,V6:766,V8:630,V9:77,V9:662,V10:14,V11:302,V11:550 unsat=C1:205,C1:333
X 532 vars=V0:458,V6:348,V6:484,V7:380,V8:524,V8:676,V9:268,V10:100,V11:36,V11:596 unsat=C0:491,C0:572
X 533 vars=V0:460,V2:140,V4:284,V6:206,V6:390,V7:166,V8:326,V8:765,V9:102,V11:246 unsat=C1:29,C1:285
X 534 vars=V0:460,V2:140,V4:540,V7:166,V8:253,V8:286,V9:566,V10:270,V10:478,V11:486 unsat=C0:349,C0:605
X 535 vars=V0:460,V2:228,V4:212,V6:390,V7:221,V7:422,V8:542,V9:62,V9:310,V10:526 unsat=C0:349,C0:477
X 536 vars=V0:460,V2:348,V4:524,V6:61,V6:646,V7:166,V9:566,V10:270,V10:454,V11:486 unsat=C0:349,C0:605
X 537 vars=V0:460,V2:380,V4:316,V6:398,V6:446,V7:406,V9:342,V10:462,V10:557,V11:486 unsat=C1:141,C1:653
X 538 vars=V0:460,V2:444,V4:180,V6:390,V7:166,V7:414,V8:374,V10:494,V11:133,V11:270 unsat=C2:261,C2:389
X 539 vars=V0:460,V2:452,V4:476,V6:390,V8:766,V9:21,V9:286,V10:406,V11:438,V11:686 unsat=C1:149,C1:277
X 540 vars=V0:460,V2:604,V4:524,V6:317,V6:606,V7:630,V8:542,V8:590,V9:550,V11:486 unsat=C2:413,C2:669
X 541 vars=V0:460,V2:636,V4:60,V7:166,V8:382,V8:566,V9:86,V10:246,V10:557,V11:278 unsat=C2:333,C2:589
X 542 vars=V0:468,V2:100,V4:276,V6:5,V6:270,V7:302,V9:190,V10:406,V10:590,V11:110 unsat=C0:37,C0:549
X 543 vars=V0:468,V2:204,V4:484,V6:14,V8:134,V9:678,V9:733,V10:30,V11:54,V11:574 unsat=C1:93,C1:221
X 544 vars=V0:468,V2:356,V4:276,V6:230,V6:261,V7:766,V8:214,V8:678,V9:686,V11:110 unsat=C2:357,C2:613
X 545 vars=V0:468,V2:388,V4:68,V6:22,V6:582,V7:30,V9:478,V10:598,V10:757,V11:110 unsat=C1:85,C1:341
X 546 vars=V0:468,V2:452,V4:700,V6:14,V7:302,V7:550,V8:766,V10:630,V11:77,V11:662 unsat=C2:205,C2:333
X 547 vars=V0:468,V2:644,V4:580,V7:302,V8:6,V8:190,V9:222,V10:382,V10:757,V11:670 unsat=C2:277,C2:533
X 548 vars=V0:468,V2:660,V4:292,V6:14,V6:598,V7:302,V8:197,V8:462,V9:494,V11:382 unsat=C1:229,C1:741
X 549 vars=V0:468,V2:660,V4:548,V7:302,V8:422,V8:453,V9:190,V10:102,V10:406,V11:110 unsat=C0:37,C0:549
X 550 vars=V0:468,V2:748,V4:732,V6:14,V7:421,V7:558,V8:678,V9:454,V9:702,V10:662 unsat=C0:549,C0:677
X 551 vars=V0:476,V2:108,V4:28,V6:205,V6:622,V7:134,V8:46,V8:606,V9:54,V11:502 unsat=C2:301,C2:557
X 552 vars=V0:476,V2:396,V4:588,V6:414,V6:718,V7:422,V9:614,V10:189,V10:734,V11:502 unsat=C1:285,C1:541
X 553 vars=V0:476,V2:412,V4:300,V6:222,V6:406,V7:438,V8:397,V8:598,V9:118,V11:518 unsat=C1:173,C1:685
X 554 vars=V0:476,V2:412,V4:556,V7:438,V8:558,V8:653,V9:582,V10:494,V10:542,V11:502 unsat=C0:237,C0:749
X 555 vars=V0:476,V2:460,V4:452,V6:406,V7:438,V7:686,V8:390,V10:766,V11:21,V11:286 unsat=C2:149,C2:277
X 556 vars=V0:476,V2:500,V4:484,V6:406,V7:621,V7:694,V8:46,V9:78,V9:326,V10:30 unsat=C0:109,C0:749
X 557 vars=V0:476,V2:620,V4:28,V6:662,V6:717,V7:438,V9:582,V10:542,V10:726,V11:502 unsat=C0:237,C0:749
X 558 vars=V0:476,V2:652,V4:332,V7:438,V8:398,V8:582,V9:358,V10:189,V10:518,V11:294 unsat=C2:221,C2:477
X 559 vars=V0:476,V2:724,V4:492,V6:406,V8:270,V9:302,V9:677,V10:422,V11:190,V11:710 unsat=C1:37,C1:165
X 560 vars=V0:482,V6:124,V6:756,V7:20,V8:164,V8:316,V9:676,V10:508,V11:236,V11:444 unsat=C0:212,C0:323
X 561 vars=V0:484,V2:164,V4:308,V6:30,V6:614,V7:574,V8:597,V8:734,V9:510,V11:654 unsat=C1:117,C1:629
X 562 vars=V0:484,V2:164,V4:564,V7:574,V8:85,V8:694,V9:206,V10:118,V10:678,V11:126 unsat=C0:181,C0:437
X 563 vars=V0:484,V2:252,V4:236,V6:30,V7:53,V7:62,V8:182,V9:470,V9:718,V10:166 unsat=C0:181,C0:309
X 564 vars=V0:484,V2:372,V4:548,V6:286,V6:661,V7:574,V9:206,V10:94,V10:678,V11:126 unsat=C0:181,C0:437
X 565 vars=V0:484,V2:404,V4:340,V6:38,V6:86,V7:46,V9:750,V10:102,V10:389,V11:126 unsat=C1:485,C1:741
X 566 vars=V0:484,V2:468,V4:204,V6:30,V7:54,V7:574,V8:14,V10:134,V11:678,V11:733 unsat=C2:93,C2:221
X 567 vars=V0:484,V2:476,V4:500,V6:30,V8:406,V9:621,V9:694,V10:46,V11:78,V11:326 unsat=C1:109,C1:749
X 568 vars=V0:484,V2:628,V4:548,V6:149,V6:246,V7:270,V8:182,V8:230,V9:190,V11:126 unsat=C2:245,C2:501
X 569 vars=V0:484,V2:660,V4:84,V7:574,V8:22,V8:206,V9:494,V10:389,V10:654,V11:686 unsat=C2:165,C2:421
X 570 vars=V0:492,V2:4,V4:756,V6:422,V7:198,V7:253,V8:318,V9:94,V9:342,V10:302 unsat=C0:381,C0:509
X 571 vars=V0:492,V2:124,V4:300,V6:605,V6:678,V7:710,V9:598,V10:46,V10:230,V11:518 unsat=C0:381,C0:637
X 572 vars=V0:492,V2:228,V4:508,V6:422,V8:542,V9:318,V9:565,V10:438,V11:214,V11:462 unsat=C1:53,C1:693
X 573 vars=V0:492,V2:380,V4:300,V6:93,V6:638,V7:406,V8:318,V8:622,V9:326,V11:518 unsat=C2:189,C2:445
X 574 vars=V0:492,V2:412,V4:92,V6:222,V6:430,V7:438,V9:118,V10:238,V10:589,V11:518 unsat=C1:173,C1:685
X 575 vars=V0:492,V2:476,V4:724,V6:422,V7:190,V7:710,V8:406,V10:270,V11:302,V11:677 unsat=C2:37,C2:165
X 576 vars=V0:492,V2:668,V4:604,V7:710,V8:414,V8:598,V9:630,V10:22,V10:589,V11:310 unsat=C2:109,C2:365
X 577 vars=V0:492,V2:684,V4:316,V6:238,V6:422,V7:710,V8:29,V8:102,V9:134,V11:22 unsat=C1:61,C1:573
X 578 vars=V0:492,V2:684,V4:572,V7:710,V8:62,V8:285,V9:598,V10:46,V10:510,V11:518 unsat=C0:381,C0:637
X 579 vars=V0:500,V2:132,V4:52,V6:37,V6:262,V7:542,V8:246,V8:454,V9:462,V11:142 unsat=C2:133,C2:389
X 580 vars=V0:500,V2:420,V4:612,V6:54,V6:358,V7:62,V9:254,V10:21,V10:374,V11:142 unsat=C1:117,C1:373
X 581 vars=V0:500,V2:436,V4:324,V6:46,V6:630,V7:78,V8:229,V8:238,V9:526,V11:158 unsat=C1:5,C1:517
X 582 vars=V0:500,V2:436,V4:580,V7:78,V8:198,V8:485,V9:222,V10:134,V10:182,V11:142 unsat=C0:69,C0:581
X 583 vars=V0:500,V2:484,V4:476,V6:46,V7:78,V7:326,V8:30,V10:406,V11:621,V11:694 unsat=C2:109,C2:749
X 584 vars=V0:500,V2:524,V4:508,V6:46,V7:334,V7:453,V8:454,V9:486,V9:734,V10:438 unsat=C0:581,C0:709
