Z 1435 vars=V0:239,V1:341,V2:83,V3:218,V4:141,V5:107 unsat=C0:252,C0:360
Z 1436 vars=V0:239,V1:374,V2:513,V3:263,V4:395,V5:497 unsat=C2:84,C2:624
Z 1437 vars=V0:239,V2:77,V4:476,V7:335,V9:569,V11:446 unsat=C0:155,C0:317
Z 1438 vars=V0:239,V2:326,V4:488,V7:47,V9:422,V11:8 unsat=C1:80,C1:242
Z 1439 vars=V0:239,V2:638,V4:401,V7:83,V9:284,V11:497 unsat=C2:155,C2:641
Z 1440 vars=V0:240,V1:126,V2:300,V3:273,V4:646,V5:540 unsat=C0:379,C0:487
Z 1441 vars=V0:240,V1:206,V2:338,V3:440,V4:182,V5:479 unsat=C1:513,C1:621
Z 1442 vars=V0:240,V1:213,V2:154,V3:480,V4:180,V5:66 unsat=C2:535,C2:643
Z 1443 vars=V0:240,V2:207,V4:78,V7:192,V9:15,V11:606 unsat=C2:480,C2:642
Z 1444 vars=V0:240,V2:402,V4:369,V7:120,V9:354,V11:501 unsat=C0:318,C0:480
Z 1445 vars=V0:240,V2:435,V4:273,V7:210,V9:315,V11:549 unsat=C1:351,C1:513
Z 1446 vars=V0:241,V1:52,V2:443,V3:49,V4:613,V5:283 unsat=C2:446,C2:554
Z 1447 vars=V0:241,V1:135,V2:483,V3:369,V4:543,V5:30 unsat=C1:136,C1:244
Z 1448 vars=V0:241,V1:559,V2:517,V3:328,V4:503,V5:325 unsat=C0:506,C0:614
Z 1449 vars=V0:241,V2:79,V4:262,V7:553,V9:139,V11:556 unsat=C0:481,C0:643
Z 1450 vars=V0:241,V2:424,V4:403,V7:301,V9:394,V11:67 unsat=C2:319,C2:481
Z 1451 vars=V0:241,V2:544,V4:58,V7:373,V9:208,V11:442 unsat=C1:136,C1:622
Z 1452 vars=V0:242,V1:64,V2:628,V3:298,V4:256,V5:229 unsat=C1:407,C1:515
Z 1453 vars=V0:242,V1:344,V2:86,V3:383,V4:360,V5:110 unsat=C0:93,C0:633
Z 1454 vars=V0:242,V1:539,V2:84,V3:266,V4:398,V5:500 unsat=C2:357,C2:465
Z 1455 vars=V0:242,V2:5,V4:491,V7:536,V9:101,V11:335 unsat=C1:245,C1:407
Z 1456 vars=V0:242,V2:404,V4:155,V7:338,V9:572,V11:611 unsat=C0:158,C0:644
Z 1457 vars=V0:242,V2:641,V4:80,V7:410,V9:125,V11:176 unsat=C2:158,C2:320
Z 1458 vars=V0:243,V1:129,V2:303,V3:438,V4:217,V5:543 unsat=C0:112,C0:220
Z 1459 vars=V0:243,V1:378,V2:373,V3:483,V4:183,V5:69 unsat=C2:268,C2:376
Z 1460 vars=V0:243,V1:641,V2:125,V3:227,V4:617,V5:428 unsat=C1:30,C1:138
Z 1461 vars=V0:243,V2:81,V4:48,V7:123,V9:357,V11:18 unsat=C0:159,C0:321
Z 1462 vars=V0:243,V2:114,V4:276,V7:51,V9:642,V11:228 unsat=C1:30,C1:516
Z 1463 vars=V0:243,V2:210,V4:405,V7:519,V9:504,V11:285 unsat=C2:159,C2:645
Z 1464 vars=V0:244,V1:217,V2:14,V3:52,V4:616,V5:286 unsat=C2:179,C2:287
Z 1465 vars=V0:244,V1:562,V2:520,V3:493,V4:74,V5:328 unsat=C0:239,C0:347
Z 1466 vars=V0:244,V1:570,V2:270,V3:156,V4:330,V5:627 unsat=C1:301,C1:409
Z 1467 vars=V0:244,V2:223,V4:61,V7:214,V9:535,V11:121 unsat=C1:139,C1:301
Z 1468 vars=V0:244,V2:406,V4:589,V7:556,V9:142,V11:73 unsat=C0:322,C0:484
Z 1469 vars=V0:244,V2:427,V4:82,V7:628,V9:235,V11:394 unsat=C2:484,C2:646
Z 1470 vars=V0:245,V1:56,V2:303,V3:269,V4:401,V5:503 unsat=C2:90,C2:198
Z 1471 vars=V0:245,V1:347,V2:89,V3:548,V4:579,V5:113 unsat=C0:366,C0:474
Z 1472 vars=V0:245,V1:499,V2:415,V3:85,V4:43,V5:178 unsat=C1:32,C1:572
Z 1473 vars=V0:245,V2:83,V4:482,V7:341,V9:575,V11:128 unsat=C0:485,C0:647
Z 1474 vars=V0:245,V2:332,V4:494,V7:377,V9:428,V11:14 unsat=C1:410,C1:572
Z 1475 vars=V0:245,V2:644,V4:407,V7:89,V9:614,V11:503 unsat=C2:323,C2:485
Z 1476 vars=V0:246,V1:132,V2:306,V3:603,V4:436,V5:546 unsat=C0:493,C0:601
Z 1477 vars=V0:246,V1:428,V2:560,V3:14,V4:404,V5:377 unsat=C1:195,C1:303
Z 1478 vars=V0:246,V1:543,V2:592,V3:486,V4:186,V5:72 unsat=C2:1,C2:109
Z 1479 vars=V0:246,V2:213,V4:84,V7:198,V9:345,V11:612 unsat=C2:162,C2:324
Z 1480 vars=V0:246,V2:408,V4:375,V7:126,V9:360,V11:183 unsat=C0:0,C0:162
Z 1481 vars=V0:246,V2:441,V4:279,V7:540,V9:321,V11:555 unsat=C1:33,C1:195
Z 1482 vars=V0:247,V1:357,V2:57,V3:591,V4:117,V5:576 unsat=C1:466,C1:574
Z 1483 vars=V0:247,V1:382,V2:233,V3:55,V4:619,V5:289 unsat=C2:20,C2:560
Z 1484 vars=V0:247,V1:565,V2:523,V3:10,V4:293,V5:331 unsat=C0:80,C0:620
Z 1485 vars=V0:247,V2:85,V4:268,V7:559,V9:145,V11:238 unsat=C0:163,C0:325
Z 1486 vars=V0:247,V2:430,V4:409,V7:307,V9:76,V11:73 unsat=C2:1,C2:163
Z 1487 vars=V0:247,V2:550,V4:64,V7:55,V9:214,V11:448 unsat=C1:304,C1:466
Z 1488 vars=V0:248,V1:221,V2:522,V3:272,V4:404,V5:506 unsat=C2:471,C2:579
Z 1489 vars=V0:248,V1:286,V2:202,V3:520,V4:478,V5:127 unsat=C1:89,C1:197
Z 1490 vars=V0:248,V1:350,V2:92,V3:65,V4:150,V5:116 unsat=C0:99,C0:207
Z 1491 vars=V0:248,V2:11,V4:497,V7:218,V9:107,V11:341 unsat=C1:89,C1:575
Z 1492 vars=V0:248,V2:410,V4:161,V7:344,V9:578,V11:293 unsat=C0:326,C0:488
Z 1493 vars=V0:248,V2:647,V4:86,V7:416,V9:455,V11:182 unsat=C2:2,C2:488
Z 1494 vars=V0:249,V1:60,V2:163,V3:489,V4:189,V5:75 unsat=C2:382,C2:490
Z 1495 vars=V0:249,V1:135,V2:309,V3:120,V4:7,V5:549 unsat=C0:226,C0:334
Z 1496 vars=V0:249,V1:215,V2:347,V3:449,V4:191,V5:326 unsat=C1:360,C1:468
Z 1497 vars=V0:249,V2:87,V4:54,V7:129,V9:363,V11:348 unsat=C0:3,C0:489
Z 1498 vars=V0:249,V2:120,V4:282,V7:381,V9:0,V11:234 unsat=C1:198,C1:360
Z 1499 vars=V0:249,V2:216,V4:411,V7:525,V9:186,V11:291 unsat=C2:327,C2:489
Z 1500 vars=V0:250,V1:144,V2:492,V3:378,V4:552,V5:525 unsat=C1:91,C1:631
Z 1501 vars=V0:250,V1:547,V2:452,V3:58,V4:622,V5:292 unsat=C2:293,C2:401
Z 1502 vars=V0:250,V1:568,V2:526,V3:175,V4:512,V5:334 unsat=C0:353,C0:461
Z 1503 vars=V0:250,V2:229,V4:67,V7:544,V9:541,V11:127 unsat=C1:469,C1:631
Z 1504 vars=V0:250,V2:412,V4:595,V7:562,V9:148,V11:403 unsat=C0:4,C0:166
Z 1505 vars=V0:250,V2:433,V4:88,V7:634,V9:565,V11:400 unsat=C2:166,C2:328
Z 1506 vars=V0:251,V1:73,V2:637,V3:307,V4:265,V5:76 unsat=C1:254,C1:362
Z 1507 vars=V0:251,V1:353,V2:95,V3:230,V4:369,V5:119 unsat=C0:480,C0:588
Z 1508 vars=V0:251,V1:386,V2:93,V3:275,V4:407,V5:509 unsat=C2:204,C2:312
Z 1509 vars=V0:251,V2:2,V4:413,V7:95,V9:296,V11:509 unsat=C2:5,C2:167
Z 1510 vars=V0:251,V2:89,V4:488,V7:347,V9:581,V11:458 unsat=C0:167,C0:329
Z 1511 vars=V0:251,V2:338,V4:500,V7:59,V9:434,V11:20 unsat=C1:92,C1:254
Z 1512 vars=V0:252,V1:2,V2:134,V3:236,V4:626,V5:275 unsat=C1:525,C1:633
Z 1513 vars=V0:252,V1:138,V2:312,V3:285,V4:226,V5:552 unsat=C0:67,C0:607
Z 1514 vars=V0:252,V1:225,V2:382,V3:492,V4:192,V5:78 unsat=C2:115,C2:223
Z 1515 vars=V0:252,V2:219,V4:90,V7:204,V9:27,V11:618 unsat=C2:6,C2:492
Z 1516 vars=V0:252,V2:414,V4:381,V7:132,V9:366,V11:513 unsat=C0:330,C0:492
Z 1517 vars=V0:252,V2:447,V4:285,V7:222,V9:327,V11:561 unsat=C1:363,C1:525
Z 1518 vars=V0:253,V1:64,V2:23,V3:61,V4:625,V5:295 unsat=C2:26,C2:134
Z 1519 vars=V0:253,V1:571,V2:529,V3:340,V4:83,V5:337 unsat=C0:86,C0:194
Z 1520 vars=V0:253,V1:579,V2:279,V3:165,V4:339,V5:474 unsat=C1:148,C1:256
Z 1521 vars=V0:253,V2:91,V4:274,V7:565,V9:151,V11:568 unsat=C0:7,C0:493
Z 1522 vars=V0:253,V2:436,V4:415,V7:313,V9:406,V11:79 unsat=C2:331,C2:493
Z 1523 vars=V0:253,V2:556,V4:70,V7:385,V9:220,V11:454 unsat=C1:148,C1:634
Z 1524 vars=V0:254,V1:356,V2:98,V3:395,V4:588,V5:122 unsat=C0:213,C0:321
Z 1525 vars=V0:254,V1:508,V2:424,V3:94,V4:52,V5:25 unsat=C1:419,C1:527
Z 1526 vars=V0:254,V1:551,V2:312,V3:278,V4:410,V5:512 unsat=C2:45,C2:585
Z 1527 vars=V0:254,V2:5,V4:92,V7:422,V9:137,V11:188 unsat=C2:170,C2:332
Z 1528 vars=V0:254,V2:17,V4:503,V7:548,V9:113,V11:347 unsat=C1:257,C1:419
Z 1529 vars=V0:254,V2:416,V4:167,V7:350,V9:584,V11:623 unsat=C0:8,C0:170
Z 1530 vars=V0:255,V1:141,V2:315,V3:450,V4:445,V5:555 unsat=C0:340,C0:448
Z 1531 vars=V0:255,V1:390,V2:601,V3:495,V4:195,V5:81 unsat=C2:496,C2:604
Z 1532 vars=V0:255,V1:437,V2:569,V3:23,V4:413,V5:224 unsat=C1:42,C1:150
Z 1533 vars=V0:255,V2:93,V4:60,V7:135,V9:369,V11:30 unsat=C0:171,C0:333
Z 1534 vars=V0:255,V2:126,V4:288,V7:63,V9:6,V11:240 unsat=C1:42,C1:528
Z 1535 vars=V0:255,V2:222,V4:417,V7:531,V9:516,V11:297 unsat=C2:9,C2:171
Z 1536 vars=V0:256,V1:229,V2:242,V3:64,V4:628,V5:298 unsat=C2:407,C2:515
Z 1537 vars=V0:256,V1:366,V2:66,V3:600,V4:126,V5:423 unsat=C1:313,C1:421
Z 1538 vars=V0:256,V1:574,V2:532,V3:505,V4:302,V5:340 unsat=C0:467,C0:575
Z 1539 vars=V0:256,V2:235,V4:73,V7:226,V9:547,V11:133 unsat=C1:151,C1:313
Z 1540 vars=V0:256,V2:418,V4:601,V7:568,V9:154,V11:85 unsat=C0:334,C0:496
Z 1541 vars=V0:256,V2:439,V4:94,V7:640,V9:247,V11:406 unsat=C2:10,C2:496
Z 1542 vars=V0:257,V1:68,V2:531,V3:281,V4:413,V5:515 unsat=C2:318,C2:426
Z 1543 vars=V0:257,V1:295,V2:211,V3:529,V4:487,V5:622 unsat=C1:44,C1:584
Z 1544 vars=V0:257,V1:359,V2:101,V3:560,V4:159,V5:125 unsat=C0:54,C0:594
Z 1545 vars=V0:257,V2:8,V4:419,V7:101,V9:626,V11:515 unsat=C2:335,C2:497
Z 1546 vars=V0:257,V2:95,V4:494,V7:353,V9:587,V11:140 unsat=C0:11,C0:497
Z 1547 vars=V0:257,V2:344,V4:506,V7:389,V9:440,V11:26 unsat=C1:422,C1:584
Z 1548 vars=V0:258,V1:144,V2:318,V3:615,V4:16,V5:558 unsat=C0:73,C0:181
Z 1549 vars=V0:258,V1:224,V2:356,V3:458,V4:200,V5:173 unsat=C1:207,C1:315
Z 1550 vars=V0:258,V1:555,V2:172,V3:498,V4:198,V5:84 unsat=C2:229,C2:337
Z 1551 vars=V0:258,V2:225,V4:96,V7:210,V9:357,V11:624 unsat=C2:174,C2:336
Z 1552 vars=V0:258,V2:420,V4:387,V7:138,V9:372,V11:195 unsat=C0:12,C0:174
Z 1553 vars=V0:258,V2:453,V4:291,V7:552,V9:333,V11:567 unsat=C1:45,C1:207
Z 1554 vars=V0:259,V1:153,V2:501,V3:387,V4:561,V5:372 unsat=C1:478,C1:586
Z 1555 vars=V0:259,V1:394,V2:461,V3:67,V4:631,V5:301 unsat=C2:140,C2:248
Z 1556 vars=V0:259,V1:577,V2:535,V3:22,V4:521,V5:343 unsat=C0:200,C0:308
Z 1557 vars=V0:259,V2:97,V4:280,V7:571,V9:157,V11:250 unsat=C0:175,C0:337
Z 1558 vars=V0:259,V2:442,V4:421,V7:319,V9:88,V11:85 unsat=C2:13,C2:175
Z 1559 vars=V0:259,V2:562,V4:76,V7:67,V9:226,V11:460 unsat=C1:316,C1:478
Z 1560 vars=V0:260,V1:82,V2:646,V3:316,V4:274,V5:571 unsat=C1:101,C1:209
Z 1561 vars=V0:260,V1:233,V2:102,V3:284,V4:416,V5:518 unsat=C2:51,C2:159
Z 1562 vars=V0:260,V1:362,V2:104,V3:77,V4:378,V5:128 unsat=C0:327,C0:435
Z 1563 vars=V0:260,V2:11,V4:98,V7:428,V9:467,V11:194 unsat=C2:14,C2:500
Z 1564 vars=V0:260,V2:23,V4:509,V7:230,V9:119,V11:353 unsat=C1:101,C1:587
Z 1565 vars=V0:260,V2:422,V4:173,V7:356,V9:590,V11:305 unsat=C0:338,C0:500
Z 1566 vars=V0:261,V1:11,V2:143,V3:245,V4:635,V5:122 unsat=C1:372,C1:480
Z 1567 vars=V0:261,V1:72,V2:391,V3:501,V4:201,V5:87 unsat=C2:70,C2:610
Z 1568 vars=V0:261,V1:147,V2:321,V3:132,V4:235,V5:561 unsat=C0:454,C0:562
Z 1569 vars=V0:261,V2:99,V4:66,V7:141,V9:375,V11:360 unsat=C0:15,C0:501
Z 1570 vars=V0:261,V2:132,V4:294,V7:393,V9:12,V11:246 unsat=C1:210,C1:372
Z 1571 vars=V0:261,V2:228,V4:423,V7:537,V9:198,V11:303 unsat=C2:339,C2:501
Z 1572 vars=V0:262,V1:559,V2:32,V3:70,V4:634,V5:304 unsat=C2:521,C2:629
Z 1573 vars=V0:262,V1:580,V2:538,V3:187,V4:92,V5:346 unsat=C0:41,C0:581
Z 1574 vars=V0:262,V1:588,V2:288,V3:174,V4:348,V5:321 unsat=C1:103,C1:643
Z 1575 vars=V0:262,V2:241,V4:79,V7:556,V9:553,V11:139 unsat=C1:481,C1:643
Z 1576 vars=V0:262,V2:424,V4:607,V7:574,V9:160,V11:415 unsat=C0:16,C0:178
Z 1577 vars=V0:262,V2:445,V4:100,V7:646,V9:577,V11:412 unsat=C2:178,C2:340
Z 1578 vars=V0:263,V1:365,V2:107,V3:242,V4:597,V5:131 unsat=C0:60,C0:168
Z 1579 vars=V0:263,V1:398,V2:321,V3:287,V4:419,V5:521 unsat=C2:432,C2:540
Z 1580 vars=V0:263,V1:517,V2:433,V3:103,V4:61,V5:520 unsat=C1:266,C1:374
Z 1581 vars=V0:263,V2:14,V4:425,V7:107,V9:308,V11:521 unsat=C2:17,C2:179
Z 1582 vars=V0:263,V2:101,V4:500,V7:359,V9:593,V11:470 unsat=C0:179,C0:341
Z 1583 vars=V0:263,V2:350,V4:512,V7:71,V9:446,V11:32 unsat=C1:104,C1:266
Z 1584 vars=V0:264,V1:150,V2:324,V3:297,V4:454,V5:564 unsat=C0:187,C0:295
Z 1585 vars=V0:264,V1:237,V2:610,V3:504,V4:204,V5:90 unsat=C2:343,C2:451
Z 1586 vars=V0:264,V1:446,V2:578,V3:32,V4:422,V5:71 unsat=C1:537,C1:645
Z 1587 vars=V0:264,V2:231,V4:102,V7:216,V9:39,V11:630 unsat=C2:18,C2:504
Z 1588 vars=V0:264,V2:426,V4:393,V7:144,V9:378,V11:525 unsat=C0:342,C0:504
Z 1589 vars=V0:264,V2:459,V4:297,V7:234,V9:339,V11:573 unsat=C1:375,C1:537
Z 1590 vars=V0:265,V1:76,V2:251,V3:73,V4:637,V5:307 unsat=C2:254,C2:362
Z 1591 vars=V0:265,V1:375,V2:75,V3:609,V4:135,V5:270 unsat=C1:160,C1:268
Z 1592 vars=V0:265,V1:583,V2:541,V3:352,V4:311,V5:349 unsat=C0:314,C0:422
Z 1593 vars=V0:265,V2:103,V4:286,V7:577,V9:163,V11:580 unsat=C0:19,C0:505
Z 1594 vars=V0:265,V2:448,V4:427,V7:325,V9:418,V11:91 unsat=C2:343,C2:505
Z 1595 vars=V0:265,V2:568,V4:82,V7:397,V9:232,V11:466 unsat=C1:160,C1:646
Z 1596 vars=V0:266,V1:304,V2:220,V3:538,V4:496,V5:469 unsat=C1:431,C1:539
Z 1597 vars=V0:266,V1:368,V2:110,V3:407,V4:168,V5:134 unsat=C0:441,C0:549
Z 1598 vars=V0:266,V1:563,V2:540,V3:290,V4:422,V5:524 unsat=C2:165,C2:273
Z 1599 vars=V0:266,V2:17,V4:104,V7:434,V9:149,V11:200 unsat=C2:182,C2:344
Z 1600 vars=V0:266,V2:29,V4:515,V7:560,V9:125,V11:359 unsat=C1:269,C1:431
Z 1601 vars=V0:266,V2:428,V4:179,V7:362,V9:596,V11:635 unsat=C0:20,C0:182
Z 1602 vars=V0:267,V1:153,V2:327,V3:462,V4:25,V5:567 unsat=C0:28,C0:568
Z 1603 vars=V0:267,V1:233,V2:365,V3:467,V4:209,V5:20 unsat=C1:54,C1:162
Z 1604 vars=V0:267,V1:402,V2:181,V3:507,V4:207,V5:93 unsat=C2:76,C2:184
Z 1605 vars=V0:267,V2:105,V4:72,V7:147,V9:381,V11:42 unsat=C0:183,C0:345
Z 1606 vars=V0:267,V2:138,V4:300,V7:75,V9:18,V11:252 unsat=C1:54,C1:540
Z 1607 vars=V0:267,V2:234,V4:429,V7:543,V9:528,V11:309 unsat=C2:21,C2:183
Z 1608 vars=V0:268,V1:162,V2:510,V3:396,V4:570,V5:219 unsat=C1:325,C1:433
Z 1609 vars=V0:268,V1:241,V2:470,V3:76,V4:640,V5:310 unsat=C2:95,C2:635
Z 1610 vars=V0:268,V1:586,V2:544,V3:517,V4:530,V5:352 unsat=C0:47,C0:155
Z 1611 vars=V0:268,V2:247,V4:85,V7:238,V9:559,V11:145 unsat=C1:163,C1:325
Z 1612 vars=V0:268,V2:430,V4:613,V7:580,V9:166,V11:97 unsat=C0:346,C0:508
Z 1613 vars=V0:268,V2:451,V4:106,V7:4,V9:259,V11:418 unsat=C2:22,C2:508
Z 1614 vars=V0:269,V1:80,V2:111,V3:293,V4:425,V5:527 unsat=C2:6,C2:546
Z 1615 vars=V0:269,V1:91,V2:7,V3:325,V4:283,V5:418 unsat=C1:56,C1:596
Z 1616 vars=V0:269,V1:371,V2:113,V3:572,V4:387,V5:137 unsat=C0:174,C0:282
Z 1617 vars=V0:269,V2:20,V4:431,V7:113,V9:638,V11:527 unsat=C2:347,C2:509
Z 1618 vars=V0:269,V2:107,V4:506,V7:365,V9:599,V11:152 unsat=C0:23,C0:509
Z 1619 vars=V0:269,V2:356,V4:518,V7:401,V9:452,V11:38 unsat=C1:434,C1:596
Z 1620 vars=V0:270,V1:20,V2:152,V3:254,V4:644,V5:617 unsat=C1:219,C1:327
Z 1621 vars=V0:270,V1:156,V2:330,V3:627,V4:244,V5:570 unsat=C0:301,C0:409
Z 1622 vars=V0:270,V1:567,V2:400,V3:510,V4:210,V5:96 unsat=C2:457,C2:565
Z 1623 vars=V0:270,V2:237,V4:108,V7:222,V9:369,V11:636 unsat=C2:186,C2:348
Z 1624 vars=V0:270,V2:432,V4:399,V7:150,V9:384,V11:207 unsat=C0:24,C0:186
Z 1625 vars=V0:270,V2:465,V4:303,V7:564,V9:345,V11:579 unsat=C1:57,C1:219
Z 1626 vars=V0:271,V1:406,V2:41,V3:79,V4:643,V5:313 unsat=C2:368,C2:476
Z 1627 vars=V0:271,V1:589,V2:547,V3:34,V4:101,V5:355 unsat=C0:428,C0:536
Z 1628 vars=V0:271,V1:597,V2:297,V3:183,V4:357,V5:168 unsat=C1:490,C1:598
Z 1629 vars=V0:271,V2:109,V4:292,V7:583,V9:169,V11:262 unsat=C0:187,C0:349
Z 1630 vars=V0:271,V2:454,V4:433,V7:331,V9:100,V11:97 unsat=C2:25,C2:187
Z 1631 vars=V0:271,V2:574,V4:88,V7:79,V9:238,V11:472 unsat=C1:328,C1:490
Z 1632 vars=V0:272,V1:245,V2:330,V3:296,V4:428,V5:530 unsat=C2:279,C2:387
Z 1633 vars=V0:272,V1:374,V2:116,V3:89,V4:606,V5:140 unsat=C0:15,C0:555
Z 1634 vars=V0:272,V1:526,V2:442,V3:112,V4:70,V5:367 unsat=C1:113,C1:221
Z 1635 vars=V0:272,V2:23,V4:110,V7:440,V9:479,V11:206 unsat=C2:26,C2:512
Z 1636 vars=V0:272,V2:35,V4:521,V7:242,V9:131,V11:365 unsat=C1:113,C1:599
Z 1637 vars=V0:272,V2:434,V4:185,V7:368,V9:602,V11:317 unsat=C0:350,C0:512
Z 1638 vars=V0:273,V1:84,V2:619,V3:513,V4:213,V5:99 unsat=C2:190,C2:298
Z 1639 vars=V0:273,V1:159,V2:333,V3:144,V4:463,V5:573 unsat=C0:34,C0:142
Z 1640 vars=V0:273,V1:455,V2:587,V3:41,V4:431,V5:566 unsat=C1:384,C1:492
Z 1641 vars=V0:273,V2:111,V4:78,V7:153,V9:387,V11:372 unsat=C0:27,C0:513
Z 1642 vars=V0:273,V2:144,V4:306,V7:405,V9:24,V11:258 unsat=C1:222,C1:384
Z 1643 vars=V0:273,V2:240,V4:435,V7:549,V9:210,V11:315 unsat=C2:351,C2:513
Z 1644 vars=V0:274,V1:384,V2:84,V3:618,V4:144,V5:117 unsat=C1:7,C1:115
Z 1645 vars=V0:274,V1:571,V2:260,V3:82,V4:646,V5:316 unsat=C2:101,C2:209
Z 1646 vars=V0:274,V1:592,V2:550,V3:199,V4:320,V5:358 unsat=C0:161,C0:269
Z 1647 vars=V0:274,V2:253,V4:91,V7:568,V9:565,V11:151 unsat=C1:7,C1:493
Z 1648 vars=V0:274,V2:436,V4:619,V7:586,V9:172,V11:427 unsat=C0:28,C0:190
Z 1649 vars=V0:274,V2:457,V4:112,V7:10,V9:589,V11:424 unsat=C2:190,C2:352
Z 1650 vars=V0:275,V1:313,V2:229,V3:547,V4:505,V5:316 unsat=C1:278,C1:386
Z 1651 vars=V0:275,V1:377,V2:119,V3:254,V4:177,V5:143 unsat=C0:288,C0:396
Z 1652 vars=V0:275,V1:410,V2:549,V3:299,V4:431,V5:533 unsat=C2:12,C2:120
Z 1653 vars=V0:275,V2:26,V4:437,V7:119,V9:320,V11:533 unsat=C2:29,C2:191
Z 1654 vars=V0:275,V2:113,V4:512,V7:371,V9:605,V11:482 unsat=C0:191,C0:353
Z 1655 vars=V0:275,V2:362,V4:524,V7:83,V9:458,V11:44 unsat=C1:116,C1:278
Z 1656 vars=V0:276,V1:162,V2:336,V3:309,V4:34,V5:576 unsat=C0:415,C0:523
Z 1657 vars=V0:276,V1:242,V2:374,V3:476,V4:218,V5:515 unsat=C1:9,C1:549
Z 1658 vars=V0:276,V1:249,V2:190,V3:516,V4:216,V5:102 unsat=C2:31,C2:571
Z 1659 vars=V0:276,V2:243,V4:114,V7:228,V9:51,V11:642 unsat=C2:30,C2:516
Z 1660 vars=V0:276,V2:438,V4:405,V7:156,V9:390,V11:537 unsat=C0:354,C0:516
Z 1661 vars=V0:276,V2:471,V4:309,V7:246,V9:351,V11:585 unsat=C1:387,C1:549
Z 1662 vars=V0:277,V1:88,V2:479,V3:85,V4:1,V5:319 unsat=C2:482,C2:590
Z 1663 vars=V0:277,V1:171,V2:519,V3:405,V4:579,V5:66 unsat=C1:172,C1:280
Z 1664 vars=V0:277,V1:595,V2:553,V3:364,V4:539,V5:361 unsat=C0:2,C0:542
Z 1665 vars=V0:277,V2:115,V4:298,V7:589,V9:175,V11:592 unsat=C0:31,C0:517
Z 1666 vars=V0:277,V2:460,V4:439,V7:337,V9:430,V11:103 unsat=C2:355,C2:517
Z 1667 vars=V0:277,V2:580,V4:94,V7:409,V9:244,V11:478 unsat=C1:10,C1:172
Z 1668 vars=V0:278,V1:100,V2:16,V3:334,V4:292,V5:265 unsat=C1:443,C1:551
Z 1669 vars=V0:278,V1:380,V2:122,V3:419,V4:396,V5:146 unsat=C0:21,C0:129
Z 1670 vars=V0:278,V1:575,V2:120,V3:302,V4:434,V5:536 unsat=C2:393,C2:501
Z 1671 vars=V0:278,V2:29,V4:116,V7:446,V9:161,V11:212 unsat=C2:194,C2:356
Z 1672 vars=V0:278,V2:41,V4:527,V7:572,V9:137,V11:371 unsat=C1:281,C1:443
Z 1673 vars=V0:278,V2:440,V4:191,V7:374,V9:608,V11:647 unsat=C0:32,C0:194
Z 1674 vars=V0:279,V1:29,V2:161,V3:263,V4:5,V5:464 unsat=C1:66,C1:174
Z 1675 vars=V0:279,V1:165,V2:339,V3:474,V4:253,V5:579 unsat=C0:148,C0:256
Z 1676 vars=V0:279,V1:414,V2:409,V3:519,V4:219,V5:105 unsat=C2:304,C2:412
Z 1677 vars=V0:279,V2:117,V4:84,V7:159,V9:393,V11:54 unsat=C0:195,C0:357
Z 1678 vars=V0:279,V2:150,V4:312,V7:87,V9:30,V11:264 unsat=C1:66,C1:552
Z 1679 vars=V0:279,V2:246,V4:441,V7:555,V9:540,V11:321 unsat=C2:33,C2:195
Z 1680 vars=V0:280,V1:253,V2:50,V3:88,V4:4,V5:322 unsat=C2:215,C2:323
Z 1681 vars=V0:280,V1:598,V2:556,V3:529,V4:110,V5:364 unsat=C0:275,C0:383
Z 1682 vars=V0:280,V1:606,V2:306,V3:192,V4:366,V5:15 unsat=C1:337,C1:445
Z 1683 vars=V0:280,V2:259,V4:97,V7:250,V9:571,V11:157 unsat=C1:175,C1:337
Z 1684 vars=V0:280,V2:442,V4:625,V7:592,V9:178,V11:109 unsat=C0:358,C0:520
Z 1685 vars=V0:280,V2:463,V4:118,V7:16,V9:271,V11:430 unsat=C2:34,C2:520
Z 1686 vars=V0:281,V1:92,V2:339,V3:305,V4:437,V5:539 unsat=C2:126,C2:234
Z 1687 vars=V0:281,V1:383,V2:125,V3:584,V4:615,V5:149 unsat=C0:402,C0:510
Z 1688 vars=V0:281,V1:535,V2:451,V3:121,V4:79,V5:214 unsat=C1:68,C1:608
Z 1689 vars=V0:281,V2:32,V4:443,V7:125,V9:2,V11:539 unsat=C2:359,C2:521
Z 1690 vars=V0:281,V2:119,V4:518,V7:377,V9:611,V11:164 unsat=C0:35,C0:521
Z 1691 vars=V0:281,V2:368,V4:530,V7:413,V9:464,V11:50 unsat=C1:446,C1:608
Z 1692 vars=V0:282,V1:168,V2:342,V3:639,V4:472,V5:582 unsat=C0:529,C0:637
Z 1693 vars=V0:282,V1:464,V2:596,V3:50,V4:440,V5:413 unsat=C1:231,C1:339
Z 1694 vars=V0:282,V1:579,V2:628,V3:522,V4:222,V5:108 unsat=C2:37,C2:145
Z 1695 vars=V0:282,V2:249,V4:120,V7:234,V9:381,V11:0 unsat=C2:198,C2:360
Z 1696 vars=V0:282,V2:444,V4:411,V7:162,V9:396,V11:219 unsat=C0:36,C0:198
Z 1697 vars=V0:282,V2:477,V4:315,V7:576,V9:357,V11:591 unsat=C1:69,C1:231
Z 1698 vars=V0:283,V1:393,V2:93,V3:627,V4:153,V5:612 unsat=C1:502,C1:610
